Date,Model,Region,Country,Dealer,Units_Sold,Price_USD,Revenue,Customer_Type,Segment,Fuel_Type,Color
2024-09-27,CLS 63,Asia,UAE,Hamburg Auto,1,95522,95522,Returning,Sedan,Petrol,White
2023-10-05,CLS 63,Asia,Japan,Dubai Luxury,3,100585,301755,Returning,Sedan,Petrol,Black
2024-01-30,CLS 63,Europe,Germany,Mumbai Wheels,1,100797,100797,New,Sedan,Hybrid,White
2024-04-28,CLS 63,Europe,Italy,Delhi Motors,2,88646,177292,Returning,Sedan,Hybrid,White
2023-02-22,CLS 63,Asia,Japan,London Cars,5,103450,517250,Returning,Sedan,Petrol,Blue
2023-02-21,CLS 63,Asia,UAE,Delhi Motors,5,95241,476205,New,Sedan,Petrol,Silver
2024-05-18,AMG GT 63,Europe,Italy,Rome Motors,2,187752,375504,New,Sedan,Petrol,Black
2023-11-29,SLS AMG,Europe,France,Chicago Auto,3,255550,766650,Returning,Supercar,Hybrid,Black
2024-09-06,AMG G 63,Europe,France,Tokyo Motors,3,190407,571221,New,SUV,Petrol,Red
2023-08-20,CLS 63,USA,USA,Chicago Auto,3,91847,275541,Returning,Sedan,Petrol,Red
2023-04-28,CLS 63,Asia,Singapore,Hamburg Auto,3,95548,286644,New,Sedan,Petrol,White
2024-04-29,SLS AMG,USA,USA,Chicago Auto,3,240653,721959,Returning,Supercar,Petrol,Red
2023-03-28,SLS AMG,USA,USA,Mumbai Wheels,5,282966,1414830,New,Supercar,Petrol,Black
2024-06-25,CLS 63,Asia,Japan,Chicago Auto,3,99256,297768,New,Sedan,Hybrid,Black
2024-11-02,CLS 63,Europe,UK,Mumbai Wheels,3,93317,279951,New,Sedan,Petrol,White
2023-01-05,CLS 63,Asia,Japan,London Cars,5,96767,483835,Returning,Sedan,Petrol,Blue
2024-09-01,CLS 63,Europe,Germany,Delhi Motors,4,92336,369344,New,Sedan,Petrol,Blue
2023-12-24,SLS AMG,Asia,Singapore,NY Motors,1,258938,258938,New,Supercar,Petrol,Black
2024-01-06,CLS 63,Europe,Italy,NY Motors,5,103715,518575,New,Sedan,Petrol,Black
2023-03-30,SLS AMG,Asia,Singapore,Rome Motors,1,274225,274225,Returning,Supercar,Petrol,Black
2023-11-23,AMG G 63,USA,USA,Hamburg Auto,4,224583,898332,New,SUV,Petrol,Red
2023-10-25,CLS 63,Europe,Germany,NY Motors,2,102157,204314,Returning,Sedan,Petrol,Red
2023-05-01,SLS AMG,Asia,Japan,London Cars,4,280006,1120024,New,Supercar,Petrol,Black
2023-11-28,CLS 63,Europe,UK,Paris Auto,4,92804,371216,Returning,Sedan,Petrol,Silver
2024-06-16,SLS AMG,Europe,UK,Mumbai Wheels,4,270435,1081740,New,Supercar,Petrol,Silver
2024-12-11,CLS 63,Europe,Italy,Singapore Auto,1,101490,101490,Returning,Sedan,Hybrid,Silver
2023-11-03,AMG GT 63,Asia,UAE,Houston Wheels,3,165366,496098,Returning,Sedan,Petrol,White
2024-03-07,AMG G 63,USA,USA,Tokyo Motors,2,226690,453380,New,SUV,Petrol,Black
2023-12-05,CLS 63,USA,USA,Mumbai Wheels,2,97810,195620,New,Sedan,Petrol,Silver
2023-11-01,CLS 63,Asia,Singapore,London Cars,5,85676,428380,Returning,Sedan,Petrol,Red
2024-06-26,AMG G 63,Europe,France,Mumbai Wheels,2,190992,381984,Returning,SUV,Hybrid,Silver
2023-11-28,SLS AMG,Europe,France,Singapore Auto,1,249343,249343,New,Supercar,Petrol,Silver
2024-07-19,SLS AMG,USA,USA,NY Motors,1,272480,272480,New,Supercar,Petrol,Silver
2024-01-09,AMG GT 63,Asia,UAE,Dubai Luxury,2,164154,328308,Returning,Sedan,Petrol,White
2024-05-02,AMG GT 63,USA,USA,Paris Auto,2,175497,350994,New,Sedan,Petrol,Blue
2024-06-16,SLS AMG,Asia,Japan,Chicago Auto,1,246763,246763,New,Supercar,Petrol,White
2023-02-09,CLS 63,Europe,Italy,Mumbai Wheels,2,97564,195128,New,Sedan,Petrol,White
2024-02-23,AMG GT 63,USA,USA,Paris Auto,3,172414,517242,New,Sedan,Petrol,White
2024-05-15,CLS 63,Asia,UAE,Delhi Motors,4,92158,368632,Returning,Sedan,Petrol,Silver
2024-06-10,CLS 63,Asia,Singapore,Chicago Auto,5,97897,489485,Returning,Sedan,Petrol,Black
2024-05-24,AMG G 63,Asia,UAE,Paris Auto,2,229847,459694,New,SUV,Petrol,White
2024-03-04,AMG G 63,USA,USA,Houston Wheels,3,211990,635970,Returning,SUV,Hybrid,Black
2023-05-16,AMG GT 63,Europe,France,Houston Wheels,4,192698,770792,Returning,Sedan,Petrol,Blue
2023-01-27,SLS AMG,USA,USA,Singapore Auto,5,273446,1367230,Returning,Supercar,Petrol,Blue
2024-10-27,AMG GT 63,USA,USA,Dubai Luxury,3,181617,544851,New,Sedan,Petrol,White
2023-05-11,CLS 63,Europe,Germany,Chicago Auto,1,98803,98803,Returning,Sedan,Petrol,White
2024-01-29,CLS 63,Europe,France,LA Motors,3,86284,258852,New,Sedan,Petrol,White
2023-09-26,AMG GT 63,Europe,UK,Singapore Auto,3,181006,543018,Returning,Sedan,Petrol,Red
2023-12-05,AMG GT 63,Asia,Japan,Berlin Auto,2,173914,347828,Returning,Sedan,Petrol,Black
2023-09-18,AMG GT 63,USA,USA,Paris Auto,3,174438,523314,New,Sedan,Petrol,White
2023-01-17,AMG G 63,Europe,UK,Hamburg Auto,2,210179,420358,Returning,SUV,Petrol,Blue
2023-10-08,CLS 63,Europe,Germany,Chicago Auto,3,101093,303279,Returning,Sedan,Hybrid,Black
2023-05-14,AMG G 63,Europe,France,Dubai Luxury,1,196819,196819,New,SUV,Petrol,Red
2024-05-16,AMG G 63,Asia,Japan,Mumbai Wheels,2,226755,453510,New,SUV,Petrol,Black
2023-10-03,AMG GT 63,USA,USA,Tokyo Motors,5,190722,953610,New,Sedan,Petrol,White
2023-12-21,SLS AMG,USA,USA,Tokyo Motors,2,246303,492606,Returning,Supercar,Petrol,White
2023-06-20,SLS AMG,Europe,Germany,London Cars,5,235022,1175110,Returning,Supercar,Petrol,Blue
2024-01-02,CLS 63,Asia,India,Dubai Luxury,5,100184,500920,Returning,Sedan,Petrol,Blue
2023-12-24,AMG G 63,Europe,Germany,Delhi Motors,3,207741,623223,New,SUV,Petrol,Black
2023-06-15,SLS AMG,Asia,Japan,Chicago Auto,1,274039,274039,Returning,Supercar,Petrol,Red
2024-03-12,SLS AMG,Europe,France,Houston Wheels,3,239991,719973,Returning,Supercar,Petrol,White
2023-02-12,AMG G 63,Europe,UK,Singapore Auto,1,218014,218014,New,SUV,Petrol,White
2024-08-25,SLS AMG,Europe,France,Houston Wheels,5,265507,1327535,New,Supercar,Hybrid,Silver
2023-05-10,AMG G 63,Asia,India,NY Motors,2,197454,394908,New,SUV,Petrol,Blue
2023-03-21,SLS AMG,Asia,UAE,Paris Auto,1,279768,279768,New,Supercar,Petrol,White
2023-09-21,AMG GT 63,Europe,Italy,Singapore Auto,1,164097,164097,New,Sedan,Petrol,White
2023-12-26,AMG GT 63,Asia,UAE,LA Motors,5,196079,980395,Returning,Sedan,Hybrid,Blue
2024-07-04,AMG G 63,Europe,Germany,Chicago Auto,3,201006,603018,New,SUV,Petrol,Blue
2024-07-08,AMG G 63,Europe,Germany,NY Motors,3,200832,602496,New,SUV,Petrol,White
2024-06-27,SLS AMG,USA,USA,Dubai Luxury,2,253511,507022,Returning,Supercar,Petrol,White
2024-06-03,AMG G 63,USA,USA,LA Motors,4,193294,773176,Returning,SUV,Hybrid,White
2023-08-20,SLS AMG,Europe,UK,Tokyo Motors,2,272295,544590,Returning,Supercar,Petrol,Blue
2023-08-18,SLS AMG,Europe,Italy,Chicago Auto,3,275270,825810,Returning,Supercar,Petrol,Silver
2024-07-19,AMG GT 63,Asia,India,NY Motors,3,181149,543447,New,Sedan,Petrol,White
2023-07-02,SLS AMG,Asia,Japan,Delhi Motors,5,275917,1379585,New,Supercar,Petrol,Black
2024-08-07,AMG GT 63,Europe,UK,LA Motors,2,176211,352422,Returning,Sedan,Hybrid,Blue
2024-12-05,SLS AMG,Asia,India,London Cars,1,235445,235445,New,Supercar,Petrol,White
2023-03-23,AMG G 63,USA,USA,London Cars,1,215013,215013,New,SUV,Petrol,White
2024-06-19,AMG GT 63,Europe,Germany,Hamburg Auto,1,178960,178960,New,Sedan,Petrol,Blue
2024-03-23,SLS AMG,USA,USA,Chicago Auto,4,271633,1086532,Returning,Supercar,Petrol,Red
2023-05-20,AMG GT 63,USA,USA,Rome Motors,5,173297,866485,Returning,Sedan,Petrol,White
2023-04-29,AMG GT 63,Europe,Germany,Rome Motors,4,170428,681712,New,Sedan,Petrol,Red
2023-07-29,AMG GT 63,Asia,UAE,London Cars,4,194865,779460,New,Sedan,Petrol,Red
2024-10-20,AMG GT 63,USA,USA,Singapore Auto,3,171434,514302,New,Sedan,Petrol,Blue
2023-04-07,AMG G 63,Europe,Germany,London Cars,3,205002,615006,Returning,SUV,Petrol,Blue
2024-06-26,SLS AMG,Europe,Germany,Chicago Auto,5,241567,1207835,New,Supercar,Hybrid,Red
2023-11-28,AMG GT 63,Asia,UAE,Rome Motors,3,197278,591834,Returning,Sedan,Hybrid,Red
2023-10-19,CLS 63,USA,USA,LA Motors,3,94569,283707,New,Sedan,Hybrid,Red
2023-03-06,SLS AMG,USA,USA,Paris Auto,5,266915,1334575,Returning,Supercar,Petrol,Black
2024-08-05,CLS 63,USA,USA,Mumbai Wheels,5,103872,519360,Returning,Sedan,Petrol,Silver
2024-04-16,SLS AMG,Asia,Japan,Hamburg Auto,5,257073,1285365,Returning,Supercar,Petrol,White
2023-02-24,SLS AMG,USA,USA,Delhi Motors,2,265357,530714,New,Supercar,Petrol,Black
2024-07-25,SLS AMG,USA,USA,Dubai Luxury,4,262374,1049496,Returning,Supercar,Petrol,White
2024-05-13,AMG GT 63,Europe,Italy,Houston Wheels,1,183201,183201,Returning,Sedan,Petrol,Silver
2023-02-23,AMG GT 63,Europe,Italy,Tokyo Motors,3,189379,568137,Returning,Sedan,Petrol,Black
2023-05-18,SLS AMG,Europe,UK,Rome Motors,4,263724,1054896,New,Supercar,Petrol,Silver
2024-10-24,AMG G 63,Asia,Japan,Chicago Auto,4,224297,897188,Returning,SUV,Petrol,White
2024-06-04,SLS AMG,Asia,Singapore,Delhi Motors,2,262288,524576,Returning,Supercar,Petrol,Silver
2024-08-23,AMG GT 63,USA,USA,Rome Motors,3,197724,593172,New,Sedan,Petrol,Black
2023-01-05,AMG G 63,USA,USA,NY Motors,5,206054,1030270,Returning,SUV,Petrol,Silver
2023-06-11,CLS 63,Europe,Germany,Dubai Luxury,2,103504,207008,New,Sedan,Petrol,White
2023-01-09,AMG GT 63,Europe,UK,Delhi Motors,2,165008,330016,Returning,Sedan,Petrol,White
2023-06-18,AMG G 63,Europe,Italy,Berlin Auto,5,194158,970790,New,SUV,Petrol,Blue
2024-04-12,CLS 63,Europe,Germany,Tokyo Motors,4,88964,355856,New,Sedan,Petrol,Red
2023-07-09,AMG G 63,Asia,Singapore,Singapore Auto,1,209589,209589,New,SUV,Petrol,Red
2024-03-02,AMG G 63,Asia,UAE,Dubai Luxury,2,190159,380318,New,SUV,Hybrid,White
2023-12-07,CLS 63,Asia,India,Dubai Luxury,3,99930,299790,New,Sedan,Petrol,Red
2024-05-18,AMG GT 63,Asia,UAE,NY Motors,2,172036,344072,Returning,Sedan,Hybrid,Red
2023-01-14,AMG G 63,Asia,India,Chicago Auto,5,191596,957980,New,SUV,Petrol,Red
2024-11-01,CLS 63,Asia,Singapore,Rome Motors,1,101491,101491,New,Sedan,Hybrid,White
2023-09-20,AMG GT 63,USA,USA,Mumbai Wheels,2,174307,348614,New,Sedan,Petrol,Blue
2023-04-17,SLS AMG,USA,USA,London Cars,2,266818,533636,New,Supercar,Petrol,Black
2023-01-04,AMG GT 63,Europe,UK,Rome Motors,1,181436,181436,Returning,Sedan,Petrol,Red
2024-12-24,AMG G 63,Asia,UAE,Delhi Motors,3,225965,677895,New,SUV,Petrol,Black
2023-11-26,AMG G 63,Europe,France,Paris Auto,1,218890,218890,Returning,SUV,Petrol,White
2023-02-23,SLS AMG,USA,USA,Chicago Auto,1,244174,244174,New,Supercar,Petrol,Silver
2024-08-10,CLS 63,Europe,Germany,Rome Motors,4,91247,364988,New,Sedan,Petrol,White
2024-05-30,AMG G 63,Europe,UK,Rome Motors,2,197806,395612,Returning,SUV,Petrol,Red
2024-04-14,AMG GT 63,USA,USA,Rome Motors,2,163657,327314,New,Sedan,Hybrid,Silver
2023-06-29,SLS AMG,Asia,UAE,Rome Motors,4,285248,1140992,Returning,Supercar,Petrol,Silver
2024-01-15,CLS 63,USA,USA,Rome Motors,5,94101,470505,Returning,Sedan,Petrol,Red
2023-12-23,CLS 63,Europe,UK,Houston Wheels,2,94145,188290,New,Sedan,Petrol,Blue
2023-06-14,AMG G 63,USA,USA,Rome Motors,5,220789,1103945,New,SUV,Petrol,Black
2023-12-15,AMG G 63,Asia,Singapore,Delhi Motors,5,222175,1110875,New,SUV,Petrol,Red
2024-04-26,CLS 63,Europe,France,Berlin Auto,5,95254,476270,New,Sedan,Petrol,Blue
2024-05-12,CLS 63,USA,USA,Mumbai Wheels,2,94849,189698,Returning,Sedan,Petrol,White
2023-01-14,AMG GT 63,USA,USA,Tokyo Motors,4,192156,768624,New,Sedan,Petrol,Red
2024-05-14,AMG G 63,Asia,UAE,LA Motors,4,215820,863280,New,SUV,Petrol,Black
2024-01-16,SLS AMG,Asia,India,London Cars,1,276073,276073,Returning,Supercar,Petrol,Blue
2023-01-11,AMG G 63,USA,USA,Chicago Auto,3,190129,570387,Returning,SUV,Petrol,Silver
2023-07-27,CLS 63,Europe,France,Chicago Auto,2,87167,174334,New,Sedan,Petrol,Blue
2023-03-17,SLS AMG,Europe,France,Singapore Auto,1,284643,284643,New,Supercar,Petrol,Silver
2024-10-22,SLS AMG,USA,USA,Tokyo Motors,3,242262,726786,New,Supercar,Petrol,Black
2024-04-19,CLS 63,Asia,UAE,Mumbai Wheels,1,87915,87915,New,Sedan,Petrol,Red
2024-11-21,SLS AMG,Asia,India,Chicago Auto,2,265727,531454,New,Supercar,Petrol,Black
2023-07-25,SLS AMG,Asia,Japan,Hamburg Auto,5,234845,1174225,New,Supercar,Petrol,Red
2024-05-01,AMG G 63,USA,USA,Delhi Motors,2,199119,398238,New,SUV,Petrol,White
2024-02-27,AMG GT 63,USA,USA,LA Motors,4,196355,785420,New,Sedan,Petrol,Red
2023-03-07,AMG GT 63,Europe,France,Berlin Auto,2,164227,328454,New,Sedan,Petrol,Silver
2024-11-05,AMG GT 63,Europe,Germany,London Cars,1,173115,173115,New,Sedan,Petrol,Silver
2023-01-17,AMG GT 63,Europe,Italy,Houston Wheels,5,168606,843030,New,Sedan,Hybrid,Red
2023-11-10,CLS 63,Europe,Germany,Mumbai Wheels,4,91861,367444,New,Sedan,Petrol,White
2024-06-26,SLS AMG,Europe,Italy,Dubai Luxury,1,283666,283666,New,Supercar,Hybrid,Silver
2023-07-03,AMG G 63,USA,USA,Rome Motors,2,212659,425318,New,SUV,Hybrid,Red
2024-08-06,AMG G 63,Europe,Italy,Rome Motors,1,198989,198989,Returning,SUV,Petrol,Silver
2023-05-15,AMG G 63,Europe,UK,London Cars,2,216352,432704,Returning,SUV,Petrol,White
2023-05-05,CLS 63,Asia,Singapore,Mumbai Wheels,2,102238,204476,New,Sedan,Petrol,Blue
2023-05-29,AMG G 63,USA,USA,Hamburg Auto,1,190919,190919,Returning,SUV,Petrol,Blue
2023-05-13,SLS AMG,Europe,UK,Hamburg Auto,2,252347,504694,New,Supercar,Hybrid,Silver
2023-04-22,SLS AMG,Europe,Germany,Hamburg Auto,1,276222,276222,Returning,Supercar,Petrol,White
2023-10-12,AMG G 63,USA,USA,Singapore Auto,4,223976,895904,Returning,SUV,Petrol,White
2024-03-16,AMG G 63,USA,USA,Chicago Auto,4,207245,828980,Returning,SUV,Petrol,Black
2023-03-05,SLS AMG,USA,USA,Chicago Auto,3,265536,796608,New,Supercar,Petrol,White
2024-12-12,CLS 63,Europe,Germany,LA Motors,1,93595,93595,Returning,Sedan,Petrol,Red
2024-09-07,AMG G 63,Asia,Japan,Delhi Motors,1,224875,224875,New,SUV,Petrol,Blue
2023-05-06,AMG G 63,Europe,Germany,Chicago Auto,4,191961,767844,Returning,SUV,Petrol,Blue
2023-08-16,AMG G 63,Asia,Singapore,Singapore Auto,2,206206,412412,New,SUV,Petrol,Silver
2023-06-01,CLS 63,Asia,Japan,Houston Wheels,2,90909,181818,New,Sedan,Petrol,Blue
2024-04-16,AMG G 63,Asia,Japan,Berlin Auto,4,222092,888368,New,SUV,Petrol,Red
2023-12-18,CLS 63,USA,USA,Rome Motors,4,93211,372844,New,Sedan,Petrol,Blue
2023-02-07,AMG GT 63,Europe,France,Hamburg Auto,3,175986,527958,New,Sedan,Petrol,White
2024-01-03,CLS 63,USA,USA,Houston Wheels,4,91038,364152,Returning,Sedan,Petrol,Red
2024-02-12,SLS AMG,Asia,India,LA Motors,2,240026,480052,Returning,Supercar,Hybrid,Black
2023-07-02,SLS AMG,USA,USA,Singapore Auto,5,259495,1297475,Returning,Supercar,Petrol,Red
2023-04-13,AMG G 63,Europe,France,Tokyo Motors,4,193349,773396,Returning,SUV,Petrol,Red
2023-11-18,SLS AMG,USA,USA,London Cars,4,236720,946880,New,Supercar,Petrol,Blue
2024-03-25,CLS 63,USA,USA,Chicago Auto,3,88316,264948,Returning,Sedan,Petrol,White
2024-09-03,CLS 63,Asia,UAE,Tokyo Motors,2,89169,178338,New,Sedan,Petrol,Silver
2024-04-25,SLS AMG,Asia,India,Hamburg Auto,3,240099,720297,Returning,Supercar,Petrol,White
2023-06-30,SLS AMG,Asia,Japan,NY Motors,3,276664,829992,Returning,Supercar,Petrol,Silver
2024-10-17,SLS AMG,USA,USA,Houston Wheels,5,276534,1382670,Returning,Supercar,Petrol,Blue
2024-02-10,AMG GT 63,Europe,Italy,Berlin Auto,1,180806,180806,Returning,Sedan,Petrol,Red
2024-04-16,CLS 63,USA,USA,Singapore Auto,3,86976,260928,New,Sedan,Hybrid,Black
2023-07-06,AMG G 63,USA,USA,Mumbai Wheels,3,220884,662652,New,SUV,Petrol,Blue
2023-11-13,CLS 63,Europe,France,Hamburg Auto,5,86104,430520,Returning,Sedan,Hybrid,Silver
2024-04-08,AMG GT 63,Europe,UK,NY Motors,2,192132,384264,Returning,Sedan,Petrol,Silver
2024-08-22,SLS AMG,USA,USA,NY Motors,3,275705,827115,New,Supercar,Petrol,White
2024-12-17,SLS AMG,Europe,Germany,LA Motors,3,256529,769587,New,Supercar,Hybrid,Blue
2024-01-20,CLS 63,USA,USA,Tokyo Motors,1,90191,90191,New,Sedan,Petrol,Blue
2023-11-13,AMG G 63,USA,USA,Delhi Motors,4,192232,768928,Returning,SUV,Petrol,White
2024-08-22,AMG GT 63,USA,USA,Chicago Auto,4,164828,659312,New,Sedan,Petrol,Black
2023-01-03,AMG G 63,Europe,France,Houston Wheels,5,197100,985500,New,SUV,Petrol,White
2024-11-30,CLS 63,USA,USA,Hamburg Auto,1,100673,100673,New,Sedan,Petrol,White
2023-06-26,AMG G 63,Europe,Germany,Delhi Motors,2,216366,432732,New,SUV,Petrol,Red
2024-07-25,AMG G 63,USA,USA,Chicago Auto,2,210034,420068,New,SUV,Petrol,Red
2023-01-14,AMG G 63,Europe,Italy,LA Motors,2,206454,412908,New,SUV,Petrol,Blue
2023-12-27,CLS 63,Europe,France,Paris Auto,1,91451,91451,New,Sedan,Petrol,Red
2023-02-16,AMG GT 63,Europe,UK,London Cars,2,183737,367474,New,Sedan,Petrol,Red
2024-09-19,SLS AMG,USA,USA,NY Motors,2,277344,554688,New,Supercar,Hybrid,Red
2023-11-06,AMG G 63,USA,USA,Hamburg Auto,5,208312,1041560,Returning,SUV,Petrol,Red
2023-06-02,AMG GT 63,Asia,India,NY Motors,4,186006,744024,Returning,Sedan,Petrol,Black
2023-12-05,AMG GT 63,Asia,India,Mumbai Wheels,2,162337,324674,New,Sedan,Petrol,Silver
2023-11-23,CLS 63,USA,USA,Delhi Motors,1,92377,92377,Returning,Sedan,Petrol,Red
2024-11-13,AMG GT 63,Europe,France,Singapore Auto,3,187728,563184,Returning,Sedan,Petrol,White
2024-11-11,SLS AMG,USA,USA,Hamburg Auto,5,260300,1301500,New,Supercar,Petrol,White
2024-06-13,AMG GT 63,Europe,UK,LA Motors,3,164051,492153,New,Sedan,Petrol,White
2023-01-24,AMG GT 63,Asia,Singapore,Delhi Motors,5,169642,848210,New,Sedan,Petrol,Black
2023-03-26,CLS 63,Europe,Germany,Paris Auto,4,93985,375940,New,Sedan,Hybrid,Silver
2024-04-20,AMG G 63,USA,USA,Hamburg Auto,3,202044,606132,Returning,SUV,Petrol,Silver
2024-01-19,AMG G 63,USA,USA,Rome Motors,1,215081,215081,New,SUV,Petrol,Silver
2023-04-10,AMG GT 63,Asia,India,LA Motors,2,189131,378262,Returning,Sedan,Hybrid,Blue
2023-07-02,AMG G 63,Asia,UAE,NY Motors,4,219035,876140,Returning,SUV,Hybrid,Black
2023-04-28,SLS AMG,USA,USA,London Cars,2,267542,535084,Returning,Supercar,Hybrid,Black
2023-07-20,AMG G 63,USA,USA,Singapore Auto,3,205140,615420,New,SUV,Petrol,Black
2023-12-13,SLS AMG,Asia,Singapore,Chicago Auto,3,255985,767955,Returning,Supercar,Hybrid,Black
2024-03-12,SLS AMG,USA,USA,Singapore Auto,5,276911,1384555,New,Supercar,Hybrid,Blue
2023-07-31,CLS 63,Europe,UK,Houston Wheels,5,94062,470310,Returning,Sedan,Petrol,Blue
2023-01-21,AMG G 63,USA,USA,Singapore Auto,3,195029,585087,Returning,SUV,Hybrid,Blue
2023-10-12,AMG G 63,Asia,Japan,Chicago Auto,4,195962,783848,Returning,SUV,Hybrid,Silver
2024-06-03,SLS AMG,Europe,UK,Berlin Auto,2,235839,471678,New,Supercar,Petrol,Silver
2023-08-27,SLS AMG,Asia,Japan,Berlin Auto,4,281612,1126448,New,Supercar,Petrol,White
2024-10-15,CLS 63,USA,USA,Houston Wheels,4,92029,368116,Returning,Sedan,Hybrid,White
2024-04-01,SLS AMG,Asia,UAE,Hamburg Auto,2,268177,536354,New,Supercar,Petrol,Silver
2024-03-27,AMG G 63,Asia,Japan,Delhi Motors,1,215920,215920,New,SUV,Hybrid,White
2023-11-21,AMG GT 63,USA,USA,Paris Auto,2,187738,375476,New,Sedan,Petrol,White
2023-01-31,AMG G 63,USA,USA,Houston Wheels,4,207650,830600,Returning,SUV,Petrol,Black
2024-09-30,AMG G 63,Europe,Germany,Tokyo Motors,1,189579,189579,New,SUV,Petrol,Silver
2023-09-17,AMG G 63,Europe,France,Hamburg Auto,3,215891,647673,New,SUV,Petrol,Silver
2023-05-26,SLS AMG,USA,USA,Singapore Auto,4,279748,1118992,Returning,Supercar,Petrol,Red
2024-09-06,CLS 63,USA,USA,Paris Auto,5,95298,476490,New,Sedan,Petrol,White
2024-11-17,AMG GT 63,Asia,Singapore,NY Motors,4,190436,761744,Returning,Sedan,Petrol,Blue
2023-11-12,CLS 63,USA,USA,Rome Motors,3,86675,260025,New,Sedan,Petrol,Blue
2024-04-23,AMG G 63,Europe,Italy,LA Motors,1,212998,212998,New,SUV,Petrol,Red
2023-06-22,SLS AMG,USA,USA,NY Motors,2,241936,483872,New,Supercar,Petrol,Blue
2023-10-01,SLS AMG,Europe,Germany,Delhi Motors,4,256021,1024084,Returning,Supercar,Petrol,Black
2023-05-24,AMG G 63,Europe,France,Rome Motors,1,196489,196489,New,SUV,Petrol,Blue
2023-06-22,AMG GT 63,USA,USA,Paris Auto,3,183596,550788,Returning,Sedan,Petrol,Silver
2024-06-26,AMG G 63,Europe,Italy,Tokyo Motors,1,226384,226384,New,SUV,Petrol,Black
2024-12-16,AMG GT 63,Asia,Japan,Chicago Auto,5,184103,920515,Returning,Sedan,Petrol,Red
2024-12-09,AMG G 63,USA,USA,Tokyo Motors,3,223309,669927,New,SUV,Petrol,Black
2023-08-02,AMG G 63,Asia,Japan,Mumbai Wheels,5,208639,1043195,Returning,SUV,Petrol,Blue
2023-01-26,SLS AMG,Asia,Japan,Houston Wheels,3,252357,757071,New,Supercar,Petrol,Silver
2023-06-19,SLS AMG,Asia,Japan,NY Motors,5,278092,1390460,Returning,Supercar,Petrol,Blue
2023-04-01,AMG GT 63,Europe,Italy,Tokyo Motors,2,197094,394188,New,Sedan,Petrol,Red
2023-05-25,AMG GT 63,USA,USA,Berlin Auto,3,186726,560178,Returning,Sedan,Hybrid,Silver
2024-04-08,AMG GT 63,Europe,Germany,Dubai Luxury,2,164643,329286,Returning,Sedan,Petrol,Silver
2023-10-20,CLS 63,Asia,Singapore,London Cars,2,89457,178914,New,Sedan,Hybrid,Red
2024-09-24,AMG G 63,USA,USA,Rome Motors,4,209800,839200,Returning,SUV,Hybrid,White
2023-08-17,AMG G 63,Asia,Japan,Paris Auto,1,197886,197886,Returning,SUV,Petrol,White
2024-08-22,AMG GT 63,Asia,Singapore,Delhi Motors,4,192986,771944,New,Sedan,Petrol,Blue
2023-11-09,SLS AMG,Europe,UK,Delhi Motors,2,234438,468876,Returning,Supercar,Petrol,Blue
2024-04-05,AMG G 63,USA,USA,Rome Motors,2,220651,441302,Returning,SUV,Hybrid,Black
2023-02-23,AMG GT 63,USA,USA,Chicago Auto,1,178139,178139,Returning,Sedan,Petrol,Red
2023-01-28,AMG G 63,Asia,India,Rome Motors,2,209489,418978,New,SUV,Petrol,Blue
2023-03-28,AMG GT 63,USA,USA,Singapore Auto,3,185801,557403,New,Sedan,Hybrid,Black
2024-11-02,AMG GT 63,Europe,France,Mumbai Wheels,2,194801,389602,Returning,Sedan,Hybrid,Blue
2023-03-31,SLS AMG,USA,USA,Singapore Auto,5,251367,1256835,Returning,Supercar,Petrol,Red
2023-10-27,AMG G 63,USA,USA,Houston Wheels,1,223127,223127,New,SUV,Hybrid,White
2023-10-24,SLS AMG,USA,USA,Delhi Motors,1,242156,242156,Returning,Supercar,Petrol,Red
2023-12-29,AMG GT 63,Europe,Italy,Tokyo Motors,5,181702,908510,Returning,Sedan,Petrol,Black
2023-07-18,SLS AMG,Europe,France,Hamburg Auto,3,277652,832956,New,Supercar,Petrol,Black
2024-09-07,CLS 63,Europe,France,Mumbai Wheels,4,87860,351440,New,Sedan,Petrol,Red
2023-10-25,CLS 63,Europe,Italy,London Cars,2,101222,202444,New,Sedan,Petrol,Blue
2024-01-21,SLS AMG,Asia,UAE,Houston Wheels,1,283634,283634,New,Supercar,Petrol,Silver
2024-04-30,AMG GT 63,USA,USA,Delhi Motors,5,185070,925350,Returning,Sedan,Petrol,Red
2023-07-26,AMG G 63,USA,USA,Dubai Luxury,1,202241,202241,New,SUV,Hybrid,White
2023-09-07,AMG G 63,USA,USA,Houston Wheels,3,194552,583656,Returning,SUV,Petrol,Red
2023-09-30,AMG G 63,Europe,UK,Paris Auto,2,208489,416978,New,SUV,Hybrid,Silver
2023-06-20,AMG G 63,USA,USA,Paris Auto,3,204412,613236,Returning,SUV,Petrol,Black
2023-11-06,AMG G 63,USA,USA,Hamburg Auto,2,212310,424620,New,SUV,Petrol,White
2023-09-30,AMG GT 63,Asia,Japan,Tokyo Motors,1,183768,183768,New,Sedan,Petrol,Blue
2024-04-19,AMG GT 63,USA,USA,Singapore Auto,2,163923,327846,Returning,Sedan,Petrol,Silver
2024-04-30,SLS AMG,USA,USA,Hamburg Auto,5,260476,1302380,New,Supercar,Petrol,Blue
2024-04-12,AMG G 63,USA,USA,Chicago Auto,1,193273,193273,Returning,SUV,Petrol,Silver
